feature_index,score,feature_name
771,0.2672292037920275,SENP3
108,0.2670138238608006,C19orf38
734,0.26642311774014554,RLBP1
835,0.26626869653577745,SNORD123
380,0.2661653727884188,HCLS1
61,0.2661256372829941,B3GNT5
458,0.26518700471942047,LAMB3
943,0.265165717321359,TRIM9
726,0.2648484580306421,RET
875,0.26467369566988513,SULT1A1
895,0.26431823134697113,TBX19
842,0.26426904128638196,SNORD4B
27,0.2642127431076783,ALDH5A1
395,0.26404334077804187,HOXA1
927,0.2638695468235315,TMPRSS2
653,0.26383645819002755,PC
236,0.2638257205965588,CYP2A6
231,0.26358537480878985,CXCR6
74,0.26358119715380396,BGLAP
840,0.26320192994786373,SNORD21
488,0.2631677170072089,LOC283174
918,0.2631098511286273,TMEFF1
641,0.2630435155641812,OR8A1
502,0.2630103957076716,LOC648691
626,0.26286242298110973,OAF
164,0.2626477434625642,CBFA2T3
387,0.2625751195868337,HIGD1A
915,0.2623048154034216,TM4SF4
42,0.262239913223784,ARHGAP21
367,0.2621996803369074,GPSM2
243,0.26170182931760355,DAPK1
642,0.261427381627345,OR9A4
744,0.26110200926947025,RP1
3,0.2609370432404322,ABCA13
200,0.2609317096917849,COLQ
537,0.2607543983192202,MFAP1
420,0.26051988752885646,IQSEC1
214,0.26049399644577653,CRYBB1
137,0.2604785974277916,C2orf88
704,0.26047298264130453,PSMD6
724,0.26039775244039626,RECK
698,0.2603047371388391,PROSC
377,0.2600401206639052,HAS2
801,0.2599531059825133,SLC38A8
474,0.2598721721005569,LNX1
160,0.25967903057399805,CAMK2N1
682,0.25944407555755294,PODN
489,0.2592445404402053,LOC284233
814,0.25918610490412003,SMARCB1
491,0.2588947301148754,LOC285692
910,0.2586203408474969,TKTL2
477,0.2582302473374978,LOC100130264
122,0.25817607746385746,C20orf24
655,0.2579597174534677,PCDHB11
528,0.25776830312359783,MAZ
774,0.2575543878022893,SERPINA13
831,0.2575217529570139,SNORA74A
247,0.2574121229382055,DDAH1
334,0.2570949994125795,FOXD1
708,0.25703594367153154,RAB22A
511,0.25690880002243294,LRP4
152,0.25664845260231756,C8B
188,0.256463891288829,CHORDC1
945,0.256396798991433,TTC33
393,0.256306218142319,HN1
637,0.2559142855741077,OR4N5
339,0.2557063248771468,FSCB
212,0.25560889795267866,CRY2
426,0.25515670638060334,ITPKB
836,0.25466212358453,SNORD18B
184,0.25453588511364883,CGN
755,0.2543687176281316,S100A7
650,0.25435345024727224,PAPPA2
467,0.254293576761161,LGALS9C
753,0.2542803285705836,S100A2
573,0.25398941021436056,MLC1
159,0.25376483330351246,CADPS2
876,0.25371084484730727,SYDE1
351,0.2535643991949688,GDPD5
362,0.25341110059360644,GPR161
901,0.25250048234181155,TEX19
219,0.2524465989721249,CST4
439,0.2523331271546944,KIAA1529
532,0.2523056406697129,MEOX1
802,0.2519661863934862,SLC43A2
816,0.2517965058011166,SMURF1
658,0.25176045860608376,PCDHB8
81,0.2517109612372361,BNC1
455,0.25104955619791675,LAIR1
947,0.25096483082577503,TTYH3
135,0.2507265938723256,C2orf61
584,0.25035927879277664,MTHFR
661,0.2502256686745252,PDCD1LG2
715,0.24994657748657453,RAPGEF1
461,0.24989866903093316,LCTL
958,0.2496190685416323,UPK3B
819,0.24874848054772747,SNAR-C5
817,0.24874848054772747,SNAR-C1
818,0.24874848054772747,SNAR-C2
719,0.2478361452362628,RASSF4
51,0.24758425025763126,ASAP2
201,0.24752188137482017,COQ3
428,0.2474332207060151,KAAG1
693,0.2473856232902784,PRAME
990,0.24702579494555713,ZNF516
287,0.24694033138797283,EPOR
64,0.24692248475295114,BAG3
521,0.24636749867053873,LY6D
361,0.24613325890151672,GPR109A
905,0.24525362381827548,TGFB1
17,0.24482316516784638,ADORA3
794,0.24438190093180354,SLC25A33
648,0.2442252286093872,PALLD
217,0.2441809935995571,CSF3
196,0.24415954077433097,CLIC6
364,0.24410491599542494,GPR20
622,0.2439100209336084,NPSR1
372,0.24350913396739862,GRIN3B
357,0.24327019857077647,GMPR
208,0.24321226855018727,CPNE7
700,0.24281410468005088,PRR5L
601,0.24185937989378908,NEK6
157,0.24119223736744397,C9orf98
890,0.24100012728062978,TAS2R41
480,0.2405865727974927,LOC100134259
441,0.23981623390369725,KLHDC9
961,0.23962095673227415,VGLL4
644,0.23959377176498164,OTOS
507,0.2392693774913737,LOX
886,0.2383814170241582,TANK
165,0.23830552248351736,CCDC150
546,0.23802426140576788,MIR124-2
5,0.23790031820168994,ABHD3
390,0.2374629966889034,HLA-F
615,0.23607222475966055,NMUR2
663,0.23605091299948994,PDILT
354,0.23582676368780653,GHITM
810,0.2356436309835096,SLC8A1
93,0.2350125307050087,C11orf86
813,0.2345063394019597,SLMO2
877,0.23432749498997407,SYNE2
689,0.23324286726987273,PPM1L
695,0.23312565328327745,PRLH
102,0.23281570957328088,C15orf62
931,0.23086627664831286,TNFRSF13C
781,0.2299081992962463,SFRS5
768,0.22950234808000378,SCUBE2
583,0.22861843022817654,MT1DP
450,0.22761696964702152,KRTAP3-3
869,0.22741544224777133,SSPN
669,0.22717161441381414,PGR
331,0.22698354643825247,FOLR2
701,0.22668708788282024,PRSSL1
11,0.22500337547734384,ADAMTS3
419,0.2248390795956576,INS
517,0.22249933715430154,LRRC8D
238,0.22193230394928856,CYP2F1
936,0.22186781313278037,TNP1
681,0.22182841898317437,PMEPA1
737,0.21936279066629655,RNF133
49,0.21935580373842817,ARNTL2
589,0.21908526583849675,MYO10
179,0.21744306773257083,CDK14
578,0.21712895295528045,MPPED1
975,0.21620744570227837,ZBTB16
340,0.21342890284882027,FUT3
89,0.21272331573983072,C10orf81
484,0.21251194909359697,LOC145814
314,0.2108392422416155,FANCG
373,0.2099734861817031,GSR
117,0.20294089907571156,C1orf201
758,0.1997257208738758,SAMD12
510,0.19905650345614329,LRP2BP
151,0.1951738684396233,C7orf65
864,0.18293455472759165,SPINT4
