projection_1,projection_2,projection_method,subtype_id,subtype,Luminal marker score,Basal/proliferation score,HER2-enriched subtype signature
-3.709381,-5.849706,PCA,3,Basal-like,0.5434643222906096,0.25815221533166716,-0.2680011650993013
-3.8386621,-4.665448,PCA,3,Basal-like,0.6591488143928318,-0.7990485170490904,-0.1975153732662763
-2.356709,-5.4080024,PCA,3,Basal-like,-1.1206791071103477,-1.501162884515809,-0.8537223260126365
-5.865141,-3.6774607,PCA,3,Basal-like,0.8465613727576976,-0.038462323075410663,-0.5446986530313414
-3.5426629,5.7371144,PCA,4,Normal-like,-0.007998681618618414,0.20957982304815131,0.12021437025137599
-7.0304694,-1.3888083,PCA,3,Basal-like,0.9870018513187085,-1.0059148550868469,-0.9774720259130752
-8.75825,7.776012,PCA,3,Basal-like,0.7960643084621578,-0.3727685952248091,-0.35076444333818785
-4.925512,-4.3361044,PCA,3,Basal-like,0.699528271734959,-0.5455369189203721,-0.35851644719028536
-4.5918446,10.081829,PCA,4,Normal-like,0.19157952049569937,0.5900135574784804,0.12643863464324004
0.8822415,-4.569912,PCA,0,Luminal A,0.06679224507586208,-0.843036551397679,-0.3680685579521369
2.5245883,9.470747,PCA,2,HER2-enriched,-0.3210641374284713,0.31575957174895547,1.0735989107003194
-4.9347806,-2.8777413,PCA,3,Basal-like,0.4597284890361872,-0.09715544354695954,-0.07342701398755325
-0.65894413,-5.7581735,PCA,3,Basal-like,0.25080577219764083,-0.7235989300108201,-0.4145244239131079
21.403503,1.5796065,PCA,1,Luminal B,-1.5772484350137816,0.9117362319456583,0.7239678077814076
-6.9551272,0.45178938,PCA,3,Basal-like,0.5718486125285459,0.030733116040674205,-0.16649410729986372
-5.4212766,-2.4011128,PCA,3,Basal-like,0.22621370732549476,0.043744009498731654,-0.44108300666589945
4.166017,-4.2828436,PCA,1,Luminal B,-2.1227466915855135,0.3390967771703116,-0.06970869688908986
19.811577,0.34776354,PCA,1,Luminal B,-1.0170483886294688,1.237706835839067,1.0672100676656815
0.5779896,-4.6617885,PCA,1,Luminal B,0.0782197797145809,-1.1925846383824839,-0.30756298806009513
2.1465483,-4.7074156,PCA,0,Luminal A,0.2759214109875842,-1.2133061815371275,-0.21015977733585725
3.654075,-3.4783697,PCA,0,Luminal A,0.08265840919488028,-0.22504823886510708,0.5786519205134293
-7.797075,2.0847821,PCA,3,Basal-like,0.610300943936218,0.03562583343606597,-0.8067982918388292
-1.1419435,-5.4429655,PCA,3,Basal-like,0.28061222877154257,-1.133828194003136,-0.2723236331000678
-0.7664267,-5.4126663,PCA,4,Normal-like,-0.8667508947343147,-0.9453989358511552,-0.7265069371796291
-8.127514,5.528279,PCA,3,Basal-like,0.9066584465786179,0.15498572269647376,-1.0947930227125005
0.34498832,-5.1124997,PCA,0,Luminal A,0.12788745560541787,-0.8298509508062475,0.513366838709482
25.038794,2.5209107,PCA,1,Luminal B,-1.5748277380619682,1.030924648610037,1.4005820597939167
-5.8264728,-1.7142527,PCA,3,Basal-like,0.2895364409529669,0.30268124843199073,-0.32675597221717156
4.6127625,-2.7285428,PCA,0,Luminal A,-0.6926558260781839,0.11599824804463311,0.8457327428575808
-5.008677,1.4940953,PCA,3,Basal-like,0.7799462538952225,-0.930398794323134,-0.4302940645473255
-8.575485,0.9038539,PCA,3,Basal-like,0.730846973607118,-0.3987611394088974,-0.7846381533133865
-5.5211363,-2.25371,PCA,3,Basal-like,0.4304645023640365,0.1944792564941987,-0.6449569211333713
0.15552974,-4.9914722,PCA,3,Basal-like,0.290217922003841,-0.5757323689657625,-0.2580201457534659
-6.3299456,-0.7959647,PCA,3,Basal-like,0.5918170892612811,0.1452204534848276,-0.3597805642200151
-5.284724,12.14171,PCA,4,Normal-like,0.5997133054709546,0.6039837187695439,-0.053835673625333424
-6.6303167,-2.4060369,PCA,3,Basal-like,0.47829276041491386,-0.4526964609910246,-1.016433666073999
2.3355246,-4.0001245,PCA,4,Normal-like,-0.05012202396429993,-0.6888356234860568,-0.26982511426155664
-5.8165445,0.28565168,PCA,3,Basal-like,0.47049407916445923,0.36238369309434404,-0.3940191686160461
1.8605927,-4.0760617,PCA,0,Luminal A,-0.42054666855837475,-1.0921296813074393,-0.3730175808338215
-2.4174113,-5.0050387,PCA,3,Basal-like,-1.2118854242477803,-1.4843821268811963,-1.0300045105398181
-4.845872,0.77553415,PCA,3,Basal-like,0.8939262200429235,-0.4044456119256764,-0.706729919347569
-5.1829476,2.624927,PCA,4,Normal-like,0.4069204291533233,0.39137441320534183,0.020559355970808935
-6.1339903,10.504791,PCA,4,Normal-like,0.5073690777461349,0.2120768824845134,0.029386769053327905
-5.9855294,5.8155885,PCA,4,Normal-like,0.4526562169535541,0.5940924231389852,-0.30028136314287784
-4.7028832,-4.8027673,PCA,3,Basal-like,0.2604924007918212,-0.49112757642090554,0.19388128995854645
